question_id,lane,answer_type,round,K,evidence_mode,intervention,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,arm,intervention_desc
F2,F,company_choice,0,10,intervention,remove_top,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,remove_top,removed_golden:ROE->['F_Return on Equity']
F2,F,company_choice,0,10,intervention,remove_placebo,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,remove_placebo,removed_placebo:['F_Cash Flow/Assets']
F2,F,company_choice,0,10,intervention,inject_conflict,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
F2,F,company_choice,0,10,oracle_evidence,horizon_short,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,horizon_short,horizon_short
F2,F,company_choice,0,10,oracle_evidence,horizon_long,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,horizon_long,horizon_long
F20,F,yes_no_mixed,0,10,intervention,remove_top,True,META,1.0,True,0.8556886672556694,0.1625414866957241,0.6931471805599453,0.9056886672556694,0.1875414866957241,0.7181471805599453,0.6172488983973203,0.11724889839732029,0.5,0.8100459981350219,insufficient_data,0.95,0.9,1.0,"{""yes"": 0.0, ""no"": 0.05, ""mixed"": 0.45, ""insufficient_data"": 0.5}",0.3250829733914482,-0.0,10,10,0.05,False,1.355,2.1484344131667874,0.1,0.0,remove_top,removed_golden:Debt/Equity->['F_Debt/Equity']
F20,F,yes_no_mixed,0,10,intervention,remove_placebo,True,META,1.0,True,0.9489154358953991,0.41274269846481804,0.536172737430581,0.9989154358953991,0.4627426984648181,0.536172737430581,0.6844977967946406,0.2977309221191609,0.38676687467547977,0.5650374281504306,mixed,0.9,0.8,1.0,"{""yes"": 0.0, ""no"": 0.1, ""mixed"": 0.45, ""insufficient_data"": 0.45}",0.5004024235381879,0.3250829733914482,10,10,0.1,False,1.2150000000000003,1.8971199848858813,0.2,0.0,remove_placebo,removed_placebo:['F_Book/Price']
F20,F,yes_no_mixed,0,10,intervention,inject_conflict,True,META,1.0,True,0.9745701894462542,0.641937984532075,0.3326322049141792,1.0245701894462542,0.691937984532075,0.3326322049141792,0.7030037896561643,0.4630603734213403,0.23994341623482393,0.34131169670106487,mixed,0.8500000000000001,0.7,1.0,"{""yes"": 0.0, ""no"": 0.15, ""mixed"": 0.55, ""insufficient_data"": 0.3}",0.6108643020548935,0.6730116670092565,10,10,0.15,False,1.115,1.69644928942373,0.3,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
F20,F,yes_no_mixed,0,10,oracle_evidence,horizon_short,True,META,1.0,True,0.5623351446188083,0.34657359027997264,0.21576155433883565,0.5873351446188083,0.37157359027997267,0.21576155433883565,0.4056390622295664,0.25,0.15563906222956642,0.3836885465963443,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.25, ""insufficient_data"": 0.75}",0.6931471805599453,-0.0,10,10,0.0,False,1.625,2.4849066497880004,0.0,0.0,horizon_short,horizon_short
F20,F,yes_no_mixed,0,10,oracle_evidence,horizon_long,True,META,1.0,True,0.7909873504355757,0.49904732020035236,0.2919400302352233,0.8409873504355757,0.5490473202003524,0.2919400302352233,0.5705767639396528,0.3599865470109875,0.21059021692866536,0.36908305812281283,mixed,0.95,0.9,1.0,"{""yes"": 0.0, ""no"": 0.05, ""mixed"": 0.65, ""insufficient_data"": 0.3}",0.3250829733914482,0.6730116670092565,10,10,0.05,False,1.415,2.1484344131667874,0.1,0.0,horizon_long,horizon_long
F21,F,company_choice,0,10,intervention,remove_top,True,MSFT|AAPL,1.0,True,0.6108643020548935,0.5091150769756967,0.10174922507919681,0.6358643020548935,0.5591150769756967,0.07674922507919679,0.44064544961534635,0.3672488983973203,0.0733965512180261,0.16656600285353296,insufficient_data,0.7,0.9,0.5,"{""MSFT"": 0.0, ""AAPL"": 0.3, ""similar"": 0.0, ""insufficient_data"": 0.7}",0.3250829733914482,0.6931471805599453,10,10,0.0,False,1.58,2.4849066497880004,0.0,0.0,remove_top,removed_golden:Book/Price->['F_Book/Price']
F21,F,company_choice,0,10,intervention,remove_placebo,True,MSFT|AAPL,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,AAPL,0.05,0.0,0.1,"{""MSFT"": 0.0, ""AAPL"": 0.95, ""similar"": 0.0, ""insufficient_data"": 0.05}",-0.0,0.3250829733914482,10,10,0.0,False,1.9049999999999998,2.4849066497880004,0.0,0.0,remove_placebo,removed_placebo:['F_Cash Flow/Assets']
F21,F,company_choice,0,10,intervention,inject_conflict,True,MSFT|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AAPL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""AAPL"": 1.0, ""similar"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
F21,F,company_choice,0,10,oracle_evidence,horizon_short,True,MSFT|AAPL,1.0,True,0.5004024235381879,0.46797363772317085,0.032428785815017014,0.5254024235381879,0.5179736377231708,0.007428785815017047,0.36096404744368116,0.33757162320499345,0.023392424238687703,0.06480541318270061,AAPL,0.0,0.0,0.0,"{""MSFT"": 0.2, ""AAPL"": 0.8, ""similar"": 0.0, ""insufficient_data"": 0.0}",0.3250829733914482,0.6108643020548935,10,10,0.2,False,1.2800000000000002,1.529395204760564,0.1,0.3,horizon_short,horizon_short
F21,F,company_choice,0,10,oracle_evidence,horizon_long,True,MSFT|AAPL,1.0,True,0.39439769144744274,0.3250829733914482,0.06931471805599454,0.44439769144744273,0.3750829733914482,0.06931471805599454,0.2844977967946406,0.23449779679464058,0.05000000000000001,0.17574828544662358,AAPL,0.05,0.0,0.1,"{""MSFT"": 0.05, ""AAPL"": 0.9, ""similar"": 0.0, ""insufficient_data"": 0.05}",0.3250829733914482,0.3250829733914482,10,10,0.05,False,1.7149999999999999,2.1484344131667874,0.1,0.0,horizon_long,horizon_long
F22,F,open_summary_with_canonical_claim,0,10,intervention,remove_top,True,TSLA,0.75,True,0.5623351446188083,0.34657359027997264,0.21576155433883565,0.5956684779521416,0.37782359027997264,0.21784488767216897,0.5118595071429147,0.3154648767857287,0.1963946303571861,0.3836885465963443,claim_false,0.25,0.0,0.5,"{""claim_true"": 0.0, ""claim_false"": 0.75, ""mixed"": 0.25}",-0.0,0.6931471805599453,7,8,0.0,False,1.625,2.1972245773362196,0.0,0.0,remove_top,removed_golden:Book/Price->['F_Book/Price']
F22,F,open_summary_with_canonical_claim,0,10,intervention,remove_placebo,True,TSLA,0.4,True,0.6791932659915256,0.22528060443315231,0.4539126615583733,0.7416932659915256,0.266947271099819,0.47474599489170666,0.6182283531662821,0.20505924315325902,0.41316911001302303,0.6683114870046971,claim_false,0.4166666666666667,0.0,0.8333333333333334,"{""claim_true"": 0.0, ""claim_false"": 0.5833, ""mixed"": 0.4167}",-0.0,0.45056120886630463,2,6,0.0,False,1.513888888888889,2.1972245773362196,0.0,0.0,remove_placebo,removed_placebo:['F_Cash Flow/Assets']
F22,F,open_summary_with_canonical_claim,0,10,intervention,inject_conflict,True,TSLA,0.35,agent distribution unavailable (parse failure),inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
F22,F,open_summary_with_canonical_claim,0,10,oracle_evidence,horizon_short,True,TSLA,0.35,True,0.5623351446188083,0.34657359027997264,0.21576155433883565,0.6337637160473797,0.47157359027997264,0.16219012576740705,0.5118595071429147,0.3154648767857287,0.1963946303571861,0.3836885465963443,mixed,0.75,0.5,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.25, ""mixed"": 0.75}",0.6931471805599453,-0.0,2,5,0.0,False,1.625,2.1972245773362196,0.0,0.0,horizon_short,horizon_short
F22,F,open_summary_with_canonical_claim,0,10,oracle_evidence,horizon_long,True,TSLA,0.8,True,0.5982695885852573,0.34145405235023585,0.2568155362350214,0.6295195885852573,0.37716833806452155,0.2523512505207357,0.5445684476282007,0.3108048725398783,0.2337635750883224,0.4292638989762448,mixed,0.7142857142857143,0.42857142857142855,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.2857, ""mixed"": 0.7143}",0.6829081047004717,-0.0,7,9,0.0,False,1.5918367346938775,2.1972245773362196,0.0,0.0,horizon_long,horizon_long
FT1,FT,supportive_judgment,0,10,intervention,remove_top,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,remove_top,removed_golden:Book/Price->['F_Book/Price']
FT1,FT,supportive_judgment,0,10,intervention,remove_placebo,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,remove_placebo,removed_placebo:['F_Cash Flow/Assets']
FT1,FT,supportive_judgment,0,10,intervention,inject_conflict,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
FT1,FT,supportive_judgment,0,10,oracle_evidence,horizon_short,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,horizon_short,horizon_short
FT1,FT,supportive_judgment,0,10,oracle_evidence,horizon_long,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,horizon_long,horizon_long
FT10,FT,supportive_judgment,0,10,intervention,remove_top,True,QCOM,1.0,True,0.4227090878059908,0.41274269846481804,0.009966389341172777,0.44770908780599084,0.4627426984648181,0.0,0.3049201523582002,0.2977309221191609,0.007189230239039294,0.0235774191487149,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.85, ""insufficient_data"": 0.15}",0.5004024235381879,0.3250829733914482,10,10,0.0,False,1.745,2.4849066497880004,0.0,0.0,remove_top,removed_golden:Debt/Equity->['F_Debt/Equity']
FT10,FT,supportive_judgment,0,10,intervention,remove_placebo,True,QCOM,1.0,True,0.6730116670092565,0.46797363772317085,0.20503802928608567,0.6980116670092565,0.5179736377231708,0.1800380292860857,0.4854752972273344,0.33757162320499345,0.14790367402234092,0.30465746633671004,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.6, ""insufficient_data"": 0.4}",0.6108643020548935,0.3250829733914482,10,10,0.0,False,1.5199999999999998,2.4849066497880004,0.0,0.0,remove_placebo,removed_placebo:['F_Cash Flow/Assets']
FT10,FT,supportive_judgment,0,10,intervention,inject_conflict,True,QCOM,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
FT10,FT,supportive_judgment,0,10,oracle_evidence,horizon_short,True,QCOM,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,horizon_short,horizon_short
FT10,FT,supportive_judgment,0,10,oracle_evidence,horizon_long,True,QCOM,1.0,True,0.3250829733914482,0.3250829733914482,0.0,0.3500829733914482,0.3750829733914482,0.0,0.23449779679464058,0.23449779679464058,0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.9, ""insufficient_data"": 0.1}",0.3250829733914482,0.3250829733914482,10,10,0.0,False,1.82,2.4849066497880004,0.0,0.0,horizon_long,horizon_long
FT11,FT,supportive_judgment,0,10,intervention,remove_top,False,COST,1.0,True,0.3250829733914482,0.25020121176909393,0.07488176162235427,0.3500829733914482,0.27520121176909396,0.07488176162235427,0.23449779679464058,0.18048202372184058,0.054015773072800005,0.23034661225454434,insufficient_data,0.9,0.8,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.1, ""conditional"": 0.0, ""insufficient_data"": 0.9}",0.5004024235381879,-0.0,10,10,0.1,False,1.62,1.897119984885881,0.2,0.0,remove_top,removed_golden:Dividend Yield->['F_Dividend Yield']
FT11,FT,supportive_judgment,0,10,intervention,remove_placebo,False,COST,1.0,True,0.6108643020548935,0.33650583350462826,0.27435846855026524,0.6358643020548935,0.3615058335046283,0.27435846855026524,0.44064544961534635,0.2427376486136672,0.19790780100167915,0.4491316117627886,conditional,0.7,0.4,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.3, ""conditional"": 0.7, ""insufficient_data"": 0.0}",0.6730116670092565,-0.0,10,10,0.3,False,0.9799999999999999,1.2611312181658845,0.6,0.0,remove_placebo,removed_placebo:['F_Cash Flow/Assets']
FT11,FT,supportive_judgment,0,10,intervention,inject_conflict,False,COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
FT11,FT,supportive_judgment,0,10,oracle_evidence,horizon_short,False,COST,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.95, ""insufficient_data"": 0.05}",0.3250829733914482,-0.0,10,10,0.0,False,1.9049999999999998,2.4849066497880004,0.0,0.0,horizon_short,horizon_short
FT11,FT,supportive_judgment,0,10,oracle_evidence,horizon_long,False,COST,1.0,True,0.9376369622724494,0.9241081320450073,0.013528830227442112,0.9876369622724495,1.0241081320450074,0.0,0.6763620978123275,0.6666031096732478,0.009758988139079721,0.014428644317363244,conditional,0.85,0.8999999999999999,0.8,"{""supportive"": 0.0, ""unsupportive"": 0.15, ""conditional"": 0.6, ""insufficient_data"": 0.25}",0.8979457248567798,0.9502705392332347,10,10,0.15000000000000002,False,1.145,1.69644928942373,0.1,0.2,horizon_long,horizon_long
FT12,FT,yes_no_mixed,0,10,intervention,remove_top,False,AMD,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_top,"removed_golden:Short-term momentum->['Momentum_5D', 'Momentum_20D']"
FT12,FT,yes_no_mixed,0,10,intervention,remove_placebo,False,AMD,1.0,True,0.8188084562228771,0.6991740741974838,0.11963438202539334,0.8688084562228772,0.7741740741974839,0.09463438202539332,0.5906454496153464,0.504347484781421,0.08629796483392536,0.146107897538407,mixed,0.7,0.8,0.6,"{""yes"": 0.15, ""no"": 0.15, ""mixed"": 0.7, ""insufficient_data"": 0.0}",0.5004024235381879,0.8979457248567797,10,10,0.15000000000000002,False,1.2349999999999999,1.69644928942373,0.2,0.1,remove_placebo,"removed_placebo:['MA_20', 'EMA_20']"
FT12,FT,yes_no_mixed,0,10,intervention,inject_conflict,False,AMD,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,mixed,0.95,1.0,0.9,"{""yes"": 0.0, ""no"": 0.05, ""mixed"": 0.95, ""insufficient_data"": 0.0}",-0.0,0.3250829733914482,10,10,0.0,False,1.9049999999999998,2.4849066497880004,0.0,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
FT12,FT,yes_no_mixed,0,10,oracle_evidence,horizon_short,False,AMD,1.0,True,0.3250829733914482,0.25020121176909393,0.07488176162235427,0.3500829733914482,0.27520121176909396,0.07488176162235427,0.23449779679464058,0.18048202372184058,0.054015773072800005,0.23034661225454434,mixed,0.9,0.8,1.0,"{""yes"": 0.1, ""no"": 0.0, ""mixed"": 0.9, ""insufficient_data"": 0.0}",0.5004024235381879,-0.0,10,10,0.1,False,1.62,1.897119984885881,0.2,0.0,horizon_short,horizon_short
FT12,FT,yes_no_mixed,0,10,oracle_evidence,horizon_long,False,AMD,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,horizon_long,horizon_long
FT13,FT,supportive_judgment,0,10,oracle_evidence,remove_top,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_top,noop_all_golden_absent
FT13,FT,supportive_judgment,0,10,oracle_evidence,remove_placebo,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_placebo,noop_no_placebo_available
FT13,FT,supportive_judgment,0,10,intervention,inject_conflict,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund_noop
FT13,FT,supportive_judgment,0,10,oracle_evidence,horizon_short,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,horizon_short,horizon_short
FT13,FT,supportive_judgment,0,10,oracle_evidence,horizon_long,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,horizon_long,horizon_long
FT14,FT,category_choice,0,10,intervention,remove_top,False,AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""sustainable"": 0.0, ""take_profits"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_top,removed_golden:Return on Equity->['F_Return on Equity']
FT14,FT,category_choice,0,10,intervention,remove_placebo,False,AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""sustainable"": 0.0, ""take_profits"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_placebo,removed_placebo:['F_Book/Price']
FT14,FT,category_choice,0,10,intervention,inject_conflict,False,AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""sustainable"": 0.0, ""take_profits"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund
FT14,FT,category_choice,0,10,oracle_evidence,horizon_short,False,AVGO,1.0,True,0.42270908780599087,0.30543215102744675,0.11727693677854412,0.4477090878059909,0.3304321510274468,0.11727693677854412,0.30492015235820025,0.22032272480767318,0.08459742755052704,0.2774412478029577,mixed,0.85,1.0,0.7,"{""sustainable"": 0.0, ""take_profits"": 0.15, ""mixed"": 0.85, ""insufficient_data"": 0.0}",-0.0,0.6108643020548935,10,10,0.15,False,1.4449999999999998,1.69644928942373,0.0,0.3,horizon_short,horizon_short
FT14,FT,category_choice,0,10,oracle_evidence,horizon_long,False,AVGO,1.0,True,0.3250829733914482,0.3250829733914482,0.0,0.3500829733914482,0.3750829733914482,0.0,0.23449779679464058,0.23449779679464058,0.0,0.0,mixed,1.0,1.0,1.0,"{""sustainable"": 0.0, ""take_profits"": 0.0, ""mixed"": 0.9, ""insufficient_data"": 0.1}",0.3250829733914482,0.3250829733914482,10,10,0.0,False,1.82,2.4849066497880004,0.0,0.0,horizon_long,horizon_long
FT15,FT,category_choice,0,10,oracle_evidence,remove_top,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_top,noop_all_golden_absent
FT15,FT,category_choice,0,10,oracle_evidence,remove_placebo,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_placebo,noop_no_placebo_available
FT15,FT,category_choice,0,10,intervention,inject_conflict,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,inject_conflict,inject_conflict:bearish_tech_vs_bullish_fund_noop
FT15,FT,category_choice,0,10,oracle_evidence,horizon_short,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,horizon_short,horizon_short
FT15,FT,category_choice,0,10,oracle_evidence,horizon_long,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,horizon_long,horizon_long
FT16,FT,supportive_judgment,0,10,oracle_evidence,remove_top,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_top,noop_all_golden_absent
FT16,FT,supportive_judgment,0,10,oracle_evidence,remove_placebo,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,remove_placebo,noop_no_placebo_available
