question_id,lane,answer_type,round,K,evidence_mode,intervention,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model
F39,F,graded_judgment,0,10,oracle_evidence,,False,AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,moderate,0.0,0.0,0.0,"{""efficient"": 0.0, ""moderate"": 1.0, ""inefficient"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
F39,F,graded_judgment,1,10,oracle_evidence,,False,AVGO,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,moderate,0.0,0.0,0.0,"{""efficient"": 0.0, ""moderate"": 0.95, ""inefficient"": 0.05, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.95,True,0.0050000000000000044,0.33314444652853825,0.9,1.0,vllm:google/gemma-4-31B-it
F4,F,yes_no_mixed,0,10,oracle_evidence,,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F4,F,yes_no_mixed,1,10,oracle_evidence,,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F40,F,company_choice,0,10,oracle_evidence,,False,NFLX|ROKU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,NFLX,0.0,0.0,0.0,"{""NFLX"": 1.0, ""ROKU"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,vllm:google/gemma-4-31B-it
F40,F,company_choice,1,10,oracle_evidence,,False,NFLX|ROKU,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.6309297535714574,0.0,0.6309297535714574,1.0,NFLX,0.5,1.0,0.0,"{""NFLX"": 0.5, ""ROKU"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,False,0.5,0.8109302162163288,1.0,0.0,vllm:google/gemma-4-31B-it
F41,F,screening_top1,0,10,oracle_evidence,,False,KHC|CCEP|CSCO|TXN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,KHC,0.0,0.0,0.0,"{""KHC"": 1.0, ""CCEP"": 0.0, ""CSCO"": 0.0, ""TXN"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.31015492830383945,1.0,1.0,vllm:google/gemma-4-31B-it
F41,F,screening_top1,1,10,oracle_evidence,,False,KHC|CCEP|CSCO|TXN,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.43067655807339306,0.0,0.43067655807339306,1.0,KHC,0.5,1.0,0.0,"{""KHC"": 0.5, ""CCEP"": 0.0, ""CSCO"": 0.0, ""TXN"": 0.0, ""none_clear"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.916290731874155,0.0,1.0,vllm:google/gemma-4-31B-it
F42,F,yes_no_mixed,0,10,oracle_evidence,,False,AAPL|MSFT,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F42,F,yes_no_mixed,1,10,oracle_evidence,,False,AAPL|MSFT,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,yes,0.05,0.1,0.0,"{""yes"": 0.95, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.05}",0.3250829733914482,-0.0,10,10,0.0,False,1.9049999999999998,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F43,F,yes_no_mixed,0,10,oracle_evidence,,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
F43,F,yes_no_mixed,1,10,oracle_evidence,,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
F44,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,False,AMZN|META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,vllm:google/gemma-4-31B-it
F44,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,False,AMZN|META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,vllm:google/gemma-4-31B-it
F45,F,category_choice,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""high_dividends"": 0.0, ""high_buybacks"": 0.0, ""similar"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F45,F,category_choice,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""high_dividends"": 0.0, ""high_buybacks"": 0.0, ""similar"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F46,F,category_choice,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""red_flag"": 0.0, ""smart_allocation"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F46,F,category_choice,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""red_flag"": 0.0, ""smart_allocation"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F47,F,premise_check,0,10,oracle_evidence,,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,premise_false,0.0,0.0,0.0,"{""premise_false"": 1.0, ""premise_true_explained"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:google/gemma-4-31B-it
F47,F,premise_check,1,10,oracle_evidence,,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,premise_false,0.0,0.0,0.0,"{""premise_false"": 1.0, ""premise_true_explained"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:google/gemma-4-31B-it
F49,F,yes_no_mixed,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F49,F,yes_no_mixed,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F5,F,yes_no_mixed,0,10,oracle_evidence,,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
F5,F,yes_no_mixed,1,10,oracle_evidence,,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
F50,F,screening_top1,0,10,oracle_evidence,,True,APP|LRCX|KLAC|NVDA|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,NVDA,0.0,0.0,0.0,"{""APP"": 0.0, ""LRCX"": 0.0, ""KLAC"": 0.0, ""NVDA"": 1.0, ""AAPL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.890371757896165,0.0,0.0,vllm:google/gemma-4-31B-it
F50,F,screening_top1,1,10,oracle_evidence,,True,APP|LRCX|KLAC|NVDA|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,NVDA,0.0,0.0,0.0,"{""APP"": 0.0, ""LRCX"": 0.0, ""KLAC"": 0.0, ""NVDA"": 1.0, ""AAPL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.890371757896165,0.0,0.0,vllm:google/gemma-4-31B-it
F6,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,False,NVDA,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.6309297535714574,0.0,0.6309297535714574,1.0,claim_true,0.5,1.0,0.0,"{""claim_true"": 0.5, ""claim_false"": 0.0, ""mixed"": 0.5}",-0.0,-0.0,10,10,0.5,False,0.5,0.8109302162163288,1.0,0.0,vllm:google/gemma-4-31B-it
F6,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,False,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:google/gemma-4-31B-it
F7,F,yes_no_mixed,0,10,oracle_evidence,,True,INTC,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,0.0,1.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,False,0.5,0.8754687373538999,0.0,1.0,vllm:google/gemma-4-31B-it
F7,F,yes_no_mixed,1,10,oracle_evidence,,True,INTC,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,0.0,1.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,False,0.5,0.8754687373538999,0.0,1.0,vllm:google/gemma-4-31B-it
F8,F,graded_judgment,0,10,oracle_evidence,,True,NFLX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F8,F,graded_judgment,1,10,oracle_evidence,,True,NFLX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F9,F,yes_no_mixed,0,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
F9,F,yes_no_mixed,1,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT1,FT,supportive_judgment,0,10,oracle_evidence,,True,AAPL,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,supportive,0.5,1.0,0.0,"{""supportive"": 0.5, ""unsupportive"": 0.0, ""conditional"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,False,0.5,0.8754687373538999,1.0,0.0,vllm:google/gemma-4-31B-it
FT1,FT,supportive_judgment,1,10,oracle_evidence,,True,AAPL,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,supportive,0.5,1.0,0.0,"{""supportive"": 0.5, ""unsupportive"": 0.0, ""conditional"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,False,0.5,0.8754687373538999,1.0,0.0,vllm:google/gemma-4-31B-it
FT10,FT,supportive_judgment,0,10,oracle_evidence,,True,QCOM,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT10,FT,supportive_judgment,1,10,oracle_evidence,,True,QCOM,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT11,FT,supportive_judgment,0,10,oracle_evidence,,False,COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,unsupportive,0.0,0.0,0.0,"{""supportive"": 0.0, ""unsupportive"": 1.0, ""conditional"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT11,FT,supportive_judgment,1,10,oracle_evidence,,False,COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,unsupportive,0.0,0.0,0.0,"{""supportive"": 0.0, ""unsupportive"": 1.0, ""conditional"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT12,FT,yes_no_mixed,0,10,oracle_evidence,,False,AMD,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT12,FT,yes_no_mixed,1,10,oracle_evidence,,False,AMD,1.0,True,0.6474466390346325,0.30543215102744675,0.34201448800718576,0.6724466390346325,0.3304321510274468,0.34201448800718576,0.46703402768774555,0.22032272480767318,0.24671130288007237,0.5282512370705057,yes,0.35,0.7,0.0,"{""yes"": 0.65, ""no"": 0.0, ""mixed"": 0.35, ""insufficient_data"": 0.0}",0.6108643020548935,-0.0,10,10,0.65,True,0.24499999999999997,0.6603573577369544,0.3,1.0,vllm:google/gemma-4-31B-it
FT13,FT,supportive_judgment,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT13,FT,supportive_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT14,FT,category_choice,0,10,oracle_evidence,,False,AVGO,1.0,True,0.6108643020548935,0.33650583350462826,0.27435846855026524,0.6358643020548935,0.3615058335046283,0.27435846855026524,0.44064544961534635,0.2427376486136672,0.19790780100167915,0.4491316117627886,take_profits,0.3,0.6,0.0,"{""sustainable"": 0.0, ""take_profits"": 0.7, ""mixed"": 0.3, ""insufficient_data"": 0.0}",0.6730116670092565,-0.0,10,10,0.7,True,0.18000000000000002,0.5978370007556205,0.4,1.0,vllm:google/gemma-4-31B-it
FT14,FT,category_choice,1,10,oracle_evidence,,False,AVGO,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,take_profits,0.5,1.0,0.0,"{""sustainable"": 0.0, ""take_profits"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,vllm:google/gemma-4-31B-it
FT15,FT,category_choice,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT15,FT,category_choice,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT16,FT,supportive_judgment,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT16,FT,supportive_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT17,FT,yes_no_mixed,0,10,oracle_evidence,,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT17,FT,yes_no_mixed,1,10,oracle_evidence,,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT18,FT,supportive_judgment,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT18,FT,supportive_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT19,FT,supportive_judgment,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT19,FT,supportive_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT2,FT,supportive_judgment,0,10,oracle_evidence,,False,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:google/gemma-4-31B-it
FT2,FT,supportive_judgment,1,10,oracle_evidence,,False,TSLA,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,unsupportive,0.5,0.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.5, ""conditional"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,1.0,0.0,vllm:google/gemma-4-31B-it
FT20,FT,yes_no_mixed,0,10,oracle_evidence,,False,AAPL,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,1.0,0.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,vllm:google/gemma-4-31B-it
FT20,FT,yes_no_mixed,1,10,oracle_evidence,,False,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
FT21,FT,category_choice,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""buy_now"": 0.0, ""wait"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,vllm:google/gemma-4-31B-it
FT21,FT,category_choice,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""buy_now"": 0.0, ""wait"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,vllm:google/gemma-4-31B-it
FT22,FT,yes_no_mixed,0,10,oracle_evidence,,False,MU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:google/gemma-4-31B-it
